timestamp,traffic_mb
2025-01-22 15:30:00,8603.84
2025-01-22 16:00:00,2422.5
2025-01-22 16:30:00,7698.05
2025-01-22 17:00:00,2000.0
2025-01-22 17:30:00,2000.0
2025-01-22 18:00:00,2000.0
2025-01-22 18:30:00,2000.0
2025-01-22 19:00:00,1751.12
2025-01-22 19:30:00,1936.82
2025-01-22 20:00:00,432.05
2025-01-22 20:30:00,357.79
2025-01-22 21:00:00,394.23
2025-01-22 21:30:00,1034.3
2025-01-22 22:00:00,427.64
2025-01-22 22:30:00,1031.45
2025-01-22 23:00:00,1123.76
2025-01-22 23:30:00,1301.73
2025-01-23 00:00:00,137.53
2025-01-23 00:30:00,16.39
2025-01-23 01:00:00,189.34
2025-01-23 01:30:00,136.9
2025-01-23 02:00:00,158.71
2025-01-23 02:30:00,35.44
2025-01-23 03:00:00,117.78
2025-01-23 03:30:00,137.68
2025-01-23 04:00:00,92.12
2025-01-23 04:30:00,117.38
2025-01-23 05:00:00,195.05
2025-01-23 05:30:00,48.12
2025-01-23 06:00:00,200.0
2025-01-23 06:30:00,500.0
2025-01-23 07:00:00,800.0
2025-01-23 07:30:00,1100.0
2025-01-23 08:00:00,1400.0
2025-01-23 08:30:00,1700.0
2025-01-23 09:00:00,4391.3
2025-01-23 09:30:00,3295.78
2025-01-23 10:00:00,8131.06
2025-01-23 10:30:00,2042.8
2025-01-23 11:00:00,2779.08
2025-01-23 11:30:00,7059.88
2025-01-23 12:00:00,3467.63
2025-01-23 12:30:00,6871.46
2025-01-23 13:00:00,7149.48
2025-01-23 13:30:00,8912.51
2025-01-23 14:00:00,7153.87
2025-01-23 14:30:00,9401.78
2025-01-23 15:00:00,6773.74
2025-01-23 15:30:00,5828.24
2025-01-23 16:00:00,6786.0
2025-01-23 16:30:00,3999.86
2025-01-23 17:00:00,2000.0
2025-01-23 17:30:00,2000.0
2025-01-23 18:00:00,2000.0
2025-01-23 18:30:00,2000.0
2025-01-23 19:00:00,885.84
2025-01-23 19:30:00,1588.44
2025-01-23 20:00:00,1558.05
2025-01-23 20:30:00,1157.08
2025-01-23 21:00:00,1112.78
2025-01-23 21:30:00,1639.85
2025-01-23 22:00:00,1952.01
2025-01-23 22:30:00,1432.03
2025-01-23 23:00:00,479.01
2025-01-23 23:30:00,1892.05
2025-01-24 00:00:00,46.31
2025-01-24 00:30:00,86.61
2025-01-24 01:00:00,121.39
2025-01-24 01:30:00,164.9
2025-01-24 02:00:00,47.98
2025-01-24 02:30:00,71.81
2025-01-24 03:00:00,94.51
2025-01-24 03:30:00,163.31
2025-01-24 04:00:00,114.79
2025-01-24 04:30:00,13.98
2025-01-24 05:00:00,73.88
2025-01-24 05:30:00,118.58
2025-01-24 06:00:00,200.0
2025-01-24 06:30:00,500.0
2025-01-24 07:00:00,800.0
2025-01-24 07:30:00,1100.0
2025-01-24 08:00:00,1400.0
2025-01-24 08:30:00,1700.0
2025-01-24 09:00:00,4914.77
2025-01-24 09:30:00,2687.39
2025-01-24 10:00:00,4225.57
2025-01-24 10:30:00,4092.79
2025-01-24 11:00:00,2312.99
2025-01-24 11:30:00,9540.45
2025-01-24 12:00:00,4375.57
2025-01-24 12:30:00,8401.93
2025-01-24 13:00:00,2990.85
2025-01-24 13:30:00,3518.0
2025-01-24 14:00:00,2436.42
2025-01-24 14:30:00,3217.07
2025-01-24 15:00:00,3283.77
2025-01-24 15:30:00,9512.23
2025-01-24 16:00:00,5819.46
2025-01-24 16:30:00,3645.12
2025-01-24 17:00:00,2000.0
2025-01-24 17:30:00,2000.0
2025-01-24 18:00:00,2000.0
2025-01-24 18:30:00,2000.0
2025-01-24 19:00:00,328.54
2025-01-24 19:30:00,1685.62
2025-01-24 20:00:00,1557.85
2025-01-24 20:30:00,1417.94
2025-01-24 21:00:00,1351.66
2025-01-24 21:30:00,1425.76
2025-01-24 22:00:00,1278.48
2025-01-24 22:30:00,1828.02
2025-01-24 23:00:00,230.74
2025-01-24 23:30:00,1590.62
2025-01-25 00:00:00,19.64
2025-01-25 00:30:00,8.02
2025-01-25 01:00:00,4.21
2025-01-25 01:30:00,21.01
2025-01-25 02:00:00,15.2
2025-01-25 02:30:00,20.7
2025-01-25 03:00:00,14.85
2025-01-25 03:30:00,26.13
2025-01-25 04:00:00,19.34
2025-01-25 04:30:00,15.36
2025-01-25 05:00:00,15.07
2025-01-25 05:30:00,19.66
2025-01-25 06:00:00,30.0
2025-01-25 06:30:00,75.0
2025-01-25 07:00:00,120.0
2025-01-25 07:30:00,165.0
2025-01-25 08:00:00,210.0
2025-01-25 08:30:00,255.0
2025-01-25 09:00:00,746.49
2025-01-25 09:30:00,631.08
2025-01-25 10:00:00,532.42
2025-01-25 10:30:00,1098.74
2025-01-25 11:00:00,357.96
2025-01-25 11:30:00,1402.65
2025-01-25 12:00:00,662.98
2025-01-25 12:30:00,744.8
2025-01-25 13:00:00,1162.27
2025-01-25 13:30:00,979.7
2025-01-25 14:00:00,389.35
2025-01-25 14:30:00,1158.36
2025-01-25 15:00:00,706.08
2025-01-25 15:30:00,414.66
2025-01-25 16:00:00,445.28
2025-01-25 16:30:00,1089.14
2025-01-25 17:00:00,300.0
2025-01-25 17:30:00,300.0
2025-01-25 18:00:00,300.0
2025-01-25 18:30:00,300.0
2025-01-25 19:00:00,67.87
2025-01-25 19:30:00,212.81
2025-01-25 20:00:00,282.07
2025-01-25 20:30:00,252.0
2025-01-25 21:00:00,250.28
2025-01-25 21:30:00,258.72
2025-01-25 22:00:00,213.26
2025-01-25 22:30:00,273.38
2025-01-25 23:00:00,76.85
2025-01-25 23:30:00,66.86
2025-01-26 00:00:00,22.35
2025-01-26 00:30:00,23.22
2025-01-26 01:00:00,21.35
2025-01-26 01:30:00,15.42
2025-01-26 02:00:00,5.57
2025-01-26 02:30:00,28.37
2025-01-26 03:00:00,15.1
2025-01-26 03:30:00,11.87
2025-01-26 04:00:00,15.97
2025-01-26 04:30:00,12.64
2025-01-26 05:00:00,16.91
2025-01-26 05:30:00,15.12
2025-01-26 06:00:00,30.0
2025-01-26 06:30:00,75.0
2025-01-26 07:00:00,120.0
2025-01-26 07:30:00,165.0
2025-01-26 08:00:00,210.0
2025-01-26 08:30:00,255.0
2025-01-26 09:00:00,703.36
2025-01-26 09:30:00,1024.63
2025-01-26 10:00:00,614.04
2025-01-26 10:30:00,674.84
2025-01-26 11:00:00,385.37
2025-01-26 11:30:00,1289.18
2025-01-26 12:00:00,799.33
2025-01-26 12:30:00,1152.65
2025-01-26 13:00:00,1414.9
2025-01-26 13:30:00,1463.35
2025-01-26 14:00:00,741.52
2025-01-26 14:30:00,310.31
2025-01-26 15:00:00,1273.26
2025-01-26 15:30:00,1479.56
2025-01-26 16:00:00,944.68
2025-01-26 16:30:00,1102.62
2025-01-26 17:00:00,300.0
2025-01-26 17:30:00,300.0
2025-01-26 18:00:00,300.0
2025-01-26 18:30:00,300.0
2025-01-26 19:00:00,265.04
2025-01-26 19:30:00,256.23
2025-01-26 20:00:00,236.9
2025-01-26 20:30:00,134.0
2025-01-26 21:00:00,142.38
2025-01-26 21:30:00,183.26
2025-01-26 22:00:00,229.9
2025-01-26 22:30:00,134.82
2025-01-26 23:00:00,84.35
2025-01-26 23:30:00,198.49
2025-01-27 00:00:00,149.3
2025-01-27 00:30:00,172.48
2025-01-27 01:00:00,64.32
2025-01-27 01:30:00,24.38
2025-01-27 02:00:00,45.87
2025-01-27 02:30:00,86.39
2025-01-27 03:00:00,48.29
2025-01-27 03:30:00,105.81
2025-01-27 04:00:00,44.99
2025-01-27 04:30:00,144.6
2025-01-27 05:00:00,64.84
2025-01-27 05:30:00,23.0
2025-01-27 06:00:00,200.0
2025-01-27 06:30:00,500.0
2025-01-27 07:00:00,800.0
2025-01-27 07:30:00,1100.0
2025-01-27 08:00:00,1400.0
2025-01-27 08:30:00,1700.0
2025-01-27 09:00:00,4107.5
2025-01-27 09:30:00,7968.21
2025-01-27 10:00:00,2690.5
2025-01-27 10:30:00,5125.81
2025-01-27 11:00:00,6794.36
2025-01-27 11:30:00,8751.97
2025-01-27 12:00:00,7561.75
2025-01-27 12:30:00,2649.97
2025-01-27 13:00:00,6303.2
2025-01-27 13:30:00,2352.24
2025-01-27 14:00:00,7424.94
2025-01-27 14:30:00,8116.6
2025-01-27 15:00:00,6299.28
2025-01-27 15:30:00,8968.64
2025-01-27 16:00:00,3873.23
2025-01-27 16:30:00,4801.24
2025-01-27 17:00:00,2000.0
2025-01-27 17:30:00,2000.0
2025-01-27 18:00:00,2000.0
2025-01-27 18:30:00,2000.0
2025-01-27 19:00:00,555.64
2025-01-27 19:30:00,1257.22
2025-01-27 20:00:00,1567.3
2025-01-27 20:30:00,1314.96
2025-01-27 21:00:00,1160.21
2025-01-27 21:30:00,1244.0
2025-01-27 22:00:00,1231.13
2025-01-27 22:30:00,724.78
2025-01-27 23:00:00,1445.97
2025-01-27 23:30:00,561.99
2025-01-28 00:00:00,61.29
2025-01-28 00:30:00,186.75
2025-01-28 01:00:00,197.51
2025-01-28 01:30:00,151.76
2025-01-28 02:00:00,35.74
2025-01-28 02:30:00,190.03
2025-01-28 03:00:00,107.81
2025-01-28 03:30:00,91.43
2025-01-28 04:00:00,131.11
2025-01-28 04:30:00,39.49
2025-01-28 05:00:00,18.3
2025-01-28 05:30:00,47.95
2025-01-28 06:00:00,200.0
2025-01-28 06:30:00,500.0
2025-01-28 07:00:00,800.0
2025-01-28 07:30:00,1100.0
2025-01-28 08:00:00,1400.0
2025-01-28 08:30:00,1700.0
2025-01-28 09:00:00,8606.71
2025-01-28 09:30:00,2993.24
2025-01-28 10:00:00,9569.61
2025-01-28 10:30:00,9141.94
2025-01-28 11:00:00,7859.64
2025-01-28 11:30:00,6302.58
2025-01-28 12:00:00,4918.37
2025-01-28 12:30:00,4749.73
2025-01-28 13:00:00,5997.78
2025-01-28 13:30:00,2485.96
2025-01-28 14:00:00,8893.07
2025-01-28 14:30:00,6386.7
2025-01-28 15:00:00,7073.44
2025-01-28 15:30:00,4743.66
2025-01-28 16:00:00,7935.07
2025-01-28 16:30:00,7832.66
2025-01-28 17:00:00,2000.0
2025-01-28 17:30:00,2000.0
2025-01-28 18:00:00,2000.0
2025-01-28 18:30:00,2000.0
2025-01-28 19:00:00,1466.64
2025-01-28 19:30:00,1111.8
2025-01-28 20:00:00,1756.8
2025-01-28 20:30:00,1868.14
2025-01-28 21:00:00,876.08
2025-01-28 21:30:00,822.42
2025-01-28 22:00:00,1533.79
2025-01-28 22:30:00,827.18
2025-01-28 23:00:00,1092.82
2025-01-28 23:30:00,1880.57
2025-01-29 00:00:00,84.86
2025-01-29 00:30:00,179.31
2025-01-29 01:00:00,80.97
2025-01-29 01:30:00,194.5
2025-01-29 02:00:00,67.22
2025-01-29 02:30:00,109.49
2025-01-29 03:00:00,54.05
2025-01-29 03:30:00,170.33
2025-01-29 04:00:00,83.58
2025-01-29 04:30:00,164.7
2025-01-29 05:00:00,32.8
2025-01-29 05:30:00,61.81
2025-01-29 06:00:00,200.0
2025-01-29 06:30:00,500.0
2025-01-29 07:00:00,800.0
2025-01-29 07:30:00,1100.0
2025-01-29 08:00:00,1400.0
2025-01-29 08:30:00,1700.0
2025-01-29 09:00:00,5836.0
2025-01-29 09:30:00,8458.33
2025-01-29 10:00:00,6982.96
2025-01-29 10:30:00,8839.47
2025-01-29 11:00:00,8651.39
2025-01-29 11:30:00,3736.37
2025-01-29 12:00:00,4634.33
2025-01-29 12:30:00,2253.03
2025-01-29 13:00:00,2414.19
2025-01-29 13:30:00,6181.89
2025-01-29 14:00:00,5205.69
2025-01-29 14:30:00,2308.13
2025-01-29 15:00:00,3200.69
2025-01-29 15:30:00,5865.15
2025-01-29 16:00:00,6439.2
2025-01-29 16:30:00,5033.21
2025-01-29 17:00:00,2000.0
2025-01-29 17:30:00,2000.0
2025-01-29 18:00:00,2000.0
2025-01-29 18:30:00,2000.0
2025-01-29 19:00:00,836.59
2025-01-29 19:30:00,568.35
2025-01-29 20:00:00,1284.22
2025-01-29 20:30:00,1254.5
2025-01-29 21:00:00,1853.83
2025-01-29 21:30:00,383.87
2025-01-29 22:00:00,253.08
2025-01-29 22:30:00,999.55
2025-01-29 23:00:00,452.1
2025-01-29 23:30:00,1961.23
2025-01-30 00:00:00,172.63
2025-01-30 00:30:00,158.29
2025-01-30 01:00:00,52.62
2025-01-30 01:30:00,52.7
2025-01-30 02:00:00,122.42
2025-01-30 02:30:00,84.35
2025-01-30 03:00:00,78.33
2025-01-30 03:30:00,180.43
2025-01-30 04:00:00,106.73
2025-01-30 04:30:00,59.3
2025-01-30 05:00:00,131.28
2025-01-30 05:30:00,111.12
2025-01-30 06:00:00,200.0
2025-01-30 06:30:00,500.0
2025-01-30 07:00:00,800.0
2025-01-30 07:30:00,1100.0
2025-01-30 08:00:00,1400.0
2025-01-30 08:30:00,1700.0
2025-01-30 09:00:00,5363.7
2025-01-30 09:30:00,2813.32
2025-01-30 10:00:00,9725.18
2025-01-30 10:30:00,2703.09
2025-01-30 11:00:00,4307.75
2025-01-30 11:30:00,9204.71
2025-01-30 12:00:00,2037.4
2025-01-30 12:30:00,7963.9
2025-01-30 13:00:00,3987.46
2025-01-30 13:30:00,2255.28
2025-01-30 14:00:00,6428.71
2025-01-30 14:30:00,3097.97
2025-01-30 15:00:00,5541.74
2025-01-30 15:30:00,2015.3
2025-01-30 16:00:00,2524.58
2025-01-30 16:30:00,8673.01
2025-01-30 17:00:00,2000.0
2025-01-30 17:30:00,2000.0
2025-01-30 18:00:00,2000.0
2025-01-30 18:30:00,2000.0
2025-01-30 19:00:00,828.56
2025-01-30 19:30:00,1635.91
2025-01-30 20:00:00,1869.16
2025-01-30 20:30:00,1930.25
2025-01-30 21:00:00,296.16
2025-01-30 21:30:00,574.69
2025-01-30 22:00:00,1480.41
2025-01-30 22:30:00,1275.87
2025-01-30 23:00:00,537.2
2025-01-30 23:30:00,1891.85
2025-01-31 00:00:00,157.19
2025-01-31 00:30:00,36.26
2025-01-31 01:00:00,48.88
2025-01-31 01:30:00,198.77
2025-01-31 02:00:00,34.98
2025-01-31 02:30:00,98.42
2025-01-31 03:00:00,52.54
2025-01-31 03:30:00,184.28
2025-01-31 04:00:00,122.97
2025-01-31 04:30:00,102.03
2025-01-31 05:00:00,184.22
2025-01-31 05:30:00,24.79
2025-01-31 06:00:00,200.0
2025-01-31 06:30:00,500.0
2025-01-31 07:00:00,800.0
2025-01-31 07:30:00,1100.0
2025-01-31 08:00:00,1400.0
2025-01-31 08:30:00,1700.0
2025-01-31 09:00:00,3168.61
2025-01-31 09:30:00,2739.06
2025-01-31 10:00:00,7718.09
2025-01-31 10:30:00,7867.41
2025-01-31 11:00:00,3616.48
2025-01-31 11:30:00,7111.32
2025-01-31 12:00:00,5941.87
2025-01-31 12:30:00,7564.72
2025-01-31 13:00:00,9331.14
2025-01-31 13:30:00,7102.02
2025-01-31 14:00:00,3190.9
2025-01-31 14:30:00,3860.09
2025-01-31 15:00:00,4953.14
2025-01-31 15:30:00,8815.08
2025-01-31 16:00:00,5794.95
2025-01-31 16:30:00,2437.27
2025-01-31 17:00:00,2000.0
2025-01-31 17:30:00,2000.0
2025-01-31 18:00:00,2000.0
2025-01-31 18:30:00,2000.0
2025-01-31 19:00:00,1618.2
2025-01-31 19:30:00,1879.41
2025-01-31 20:00:00,1325.09
2025-01-31 20:30:00,1590.97
2025-01-31 21:00:00,1760.01
2025-01-31 21:30:00,1160.93
2025-01-31 22:00:00,366.36
2025-01-31 22:30:00,1715.77
2025-01-31 23:00:00,1218.99
2025-01-31 23:30:00,459.06
2025-02-01 00:00:00,14.43
2025-02-01 00:30:00,27.92
2025-02-01 01:00:00,15.48
2025-02-01 01:30:00,18.83
2025-02-01 02:00:00,5.28
2025-02-01 02:30:00,27.15
2025-02-01 03:00:00,11.45
2025-02-01 03:30:00,25.08
2025-02-01 04:00:00,8.3
2025-02-01 04:30:00,24.59
2025-02-01 05:00:00,16.88
2025-02-01 05:30:00,27.89
2025-02-01 06:00:00,30.0
2025-02-01 06:30:00,75.0
2025-02-01 07:00:00,120.0
2025-02-01 07:30:00,165.0
2025-02-01 08:00:00,210.0
2025-02-01 08:30:00,255.0
2025-02-01 09:00:00,965.23
2025-02-01 09:30:00,625.37
2025-02-01 10:00:00,1436.64
2025-02-01 10:30:00,1438.06
2025-02-01 11:00:00,412.61
2025-02-01 11:30:00,325.05
2025-02-01 12:00:00,669.35
2025-02-01 12:30:00,836.59
2025-02-01 13:00:00,1339.38
2025-02-01 13:30:00,1050.8
2025-02-01 14:00:00,1107.54
2025-02-01 14:30:00,536.45
2025-02-01 15:00:00,1241.39
2025-02-01 15:30:00,1472.22
2025-02-01 16:00:00,930.8
2025-02-01 16:30:00,1179.21
2025-02-01 17:00:00,300.0
2025-02-01 17:30:00,300.0
2025-02-01 18:00:00,300.0
2025-02-01 18:30:00,300.0
2025-02-01 19:00:00,116.56
2025-02-01 19:30:00,168.76
2025-02-01 20:00:00,53.77
2025-02-01 20:30:00,198.2
2025-02-01 21:00:00,85.83
2025-02-01 21:30:00,119.92
2025-02-01 22:00:00,75.08
2025-02-01 22:30:00,62.89
2025-02-01 23:00:00,51.06
2025-02-01 23:30:00,256.82
2025-02-02 00:00:00,5.57
2025-02-02 00:30:00,3.51
2025-02-02 01:00:00,10.07
2025-02-02 01:30:00,22.04
2025-02-02 02:00:00,17.23
2025-02-02 02:30:00,14.4
2025-02-02 03:00:00,18.76
2025-02-02 03:30:00,4.81
2025-02-02 04:00:00,8.81
2025-02-02 04:30:00,16.02
2025-02-02 05:00:00,6.02
2025-02-02 05:30:00,27.27
2025-02-02 06:00:00,30.0
2025-02-02 06:30:00,75.0
2025-02-02 07:00:00,120.0
2025-02-02 07:30:00,165.0
2025-02-02 08:00:00,210.0
2025-02-02 08:30:00,255.0
2025-02-02 09:00:00,1329.33
2025-02-02 09:30:00,623.89
2025-02-02 10:00:00,348.61
2025-02-02 10:30:00,1478.25
2025-02-02 11:00:00,706.45
2025-02-02 11:30:00,967.45
2025-02-02 12:00:00,315.44
2025-02-02 12:30:00,658.63
2025-02-02 13:00:00,979.15
2025-02-02 13:30:00,1078.51
2025-02-02 14:00:00,869.69
2025-02-02 14:30:00,1340.44
2025-02-02 15:00:00,926.29
2025-02-02 15:30:00,855.5
2025-02-02 16:00:00,435.34
2025-02-02 16:30:00,1029.48
2025-02-02 17:00:00,300.0
2025-02-02 17:30:00,300.0
2025-02-02 18:00:00,300.0
2025-02-02 18:30:00,300.0
2025-02-02 19:00:00,129.27
2025-02-02 19:30:00,50.06
2025-02-02 20:00:00,201.56
2025-02-02 20:30:00,211.93
2025-02-02 21:00:00,254.91
2025-02-02 21:30:00,59.66
2025-02-02 22:00:00,170.51
2025-02-02 22:30:00,68.32
2025-02-02 23:00:00,74.28
2025-02-02 23:30:00,35.59
